1.62414e-06     -1042.8    61.6864 -0.0190317
1.62509e-06  -1054.02  27.5899 0.337703
1.62513e-06  -1071.42  42.3072 0.035278
1.6251e-06   -1072.61   39.5655 -0.425694
1.62597e-06   -1076.46   28.2707 0.0670947
1.6254e-06   -1092.1  48.1119 0.266774
1.62536e-06    -1119.58    45.7871 -0.0489373
1.62606e-06   -1124.52    50.371 -0.345049
1.62556e-06  -1136.49  63.0006 0.578218
1.62634e-06   -1137.97   60.7409 -0.378329
1.62601e-06   -1139.46   53.8919 -0.541208
1.62611e-06  -1162.26  61.1185 0.230168
1.62652e-06   -1174.21   65.7773 -0.535248
1.62641e-06  -1171.64  72.6457 0.193831
1.6262e-06  -1172.54  61.1294 0.798068
1.62598e-06   -1175.89   65.0967 -0.344832
1.62619e-06   -1184.8  70.8827 0.440406
1.62595e-06   -1193.35    81.669 0.0320473
1.62545e-06  -1206.28  77.7562 0.198825
1.62551e-06  -1216.39  35.9017 0.213574
1.62543e-06    -1226.85    15.2573 -0.0844134
1.62598e-06  -1236.76  8.82477 0.165156
1.62662e-06   -1250.63   9.26023 -0.331226
1.62648e-06  -1257.95  14.2546 0.693379
1.62651e-06  -1272.15  15.2558 0.236634
1.62697e-06  -1277.03  25.4155 -0.32149
1.6269e-06   -1280.96   27.8735 -0.233787
1.6269e-06  -1284.52  26.2761 0.470648
1.62781e-06    -1293.7   22.6767 -0.039241
1.62693e-06   -1324.42   28.0463 -0.266567
1.62742e-06  -1334.69  18.8422 0.642825
1.62746e-06   -1342.98   11.3527 -0.349051
1.62707e-06   -1357.31   29.1258 -0.101024
1.62769e-06   -1376.02   25.4535 -0.276068
1.62742e-06       -1387    21.5268 -0.0465815
1.62715e-06   -1397.58   25.1507 -0.464203
1.62675e-06  -1403.78  28.6657 0.746779
1.62619e-06      -1408   25.4487 0.0372106
1.62648e-06   -1406.59  -9.32656 0.0521028
1.62732e-06    -1414.9  -31.6084 -0.421771
1.62745e-06  -1422.49 -44.1669 0.606715
1.62741e-06   -1427.99  -46.4795 -0.405565
1.62778e-06  -1439.03 -49.5263 -0.45895
1.62775e-06   -1438.7  -51.931 0.674494
1.6279e-06   -1444.79  -49.2396 -0.320188
1.62807e-06   -1452.95  -41.6156 -0.228106
1.62771e-06  -1451.77 -37.5352 0.269278
1.62794e-06   -1452.56  -28.5245 -0.334782
1.62799e-06  -1469.62 -13.4787 -0.26072
1.62781e-06  -1479.91 -12.1184   1.1672
1.62841e-06     -1485.9   -11.2439 -0.0663733
1.6278e-06   -1493.14  -10.4663 -0.032691
1.62855e-06   -1496.38  -1.82994 0.0918061
1.62793e-06   -1502.07  0.160133 -0.647042
1.62759e-06    -1517.7 -0.458376 -0.074371
1.6271e-06  -1508.08  2.14101 0.772254
1.62702e-06   -1504.38  -5.97974 -0.467946
1.62706e-06   -1514.62  -33.1697 -0.686976
1.6274e-06    -1516.85   -66.7584 -0.0946402
1.62688e-06   -1525.32  -47.4035 0.0565559
1.62743e-06  -1523.23 -51.2535 0.350559
1.62766e-06   -1520.26  -50.9475 -0.123631
1.6281e-06   -1534.7 -50.6513 0.318321
1.62802e-06   -1547.14  -42.0706 -0.152916
1.6273e-06   -1547.11  -45.2149 -0.310465
1.62757e-06    -1552.06   -39.4472 -0.0793969
1.6273e-06   -1549.87  -31.9875 -0.455787
1.62728e-06    -1560.36   -28.9001 -0.0867382
1.62709e-06  -1578.85 -28.5064 0.449646
1.62758e-06    -1572.9  -11.2424 -0.401392
1.62727e-06    -1572.5  -5.02046 -0.113559
1.62728e-06   -1576.19 0.0122122 -0.356317
1.62783e-06  -1570.27 -9.19414 0.461292
1.62716e-06   -1574.15  -11.5894 -0.209776
1.62757e-06    -1584.3  -12.7974 -0.193494
1.62744e-06   -1587.83  -29.1248 -0.188012
1.6275e-06   -1590.05  -66.7331 -0.187775
1.62776e-06  -1585.37 -84.4712 0.276869
1.62779e-06   -1591.06  -88.4117 -0.297084
1.62821e-06  -1594.86 -100.004 0.365279
1.62777e-06   -1602.09  -86.4959 -0.157247
1.62799e-06   -1601.93  -83.8078 -0.179899
1.62788e-06   -1614.54  -88.2861 -0.306053
1.62785e-06   -1619.25  -97.7821 -0.208805
1.62805e-06  -1620.31 -92.4602 -0.24378
1.62818e-06   -1629.06  -88.6719 -0.408042
1.62888e-06    -1628.1  -92.9368 -0.116942
1.62857e-06   -1625.89  -94.4288 -0.154201
1.62924e-06  -1626.69 -95.7635 0.401024
1.62856e-06   -1623.88   -85.232 -0.596047
1.629e-06   -1622.65  -72.3297 0.0920702
1.6286e-06   -1624.63  -75.9146 -0.128387
1.62926e-06  -1632.65 -76.4856 0.139161
1.62879e-06   -1640.83  -87.2342 -0.619842
1.62761e-06   -1639.54  -77.8378 -0.047488
1.62709e-06  -1627.63 -114.312 0.275082
1.62758e-06    -1629.7  -135.434 -0.677162
1.62741e-06   -1631.4 -140.375 0.538052
1.62716e-06   -1632.85  -155.372 -0.147243
1.6273e-06   -1641.81  -155.305 -0.321101
1.62719e-06  -1655.18  -145.87 0.039442
1.62772e-06   -1657.95  -151.272 -0.388072
1.62767e-06   -1644.69   -142.53 -0.164038
1.62796e-06    -1641.98   -154.424 -0.0232782
1.62842e-06  -1635.71 -138.895 0.437144
1.62868e-06  -1632.38 -145.326 -0.47602
1.62879e-06    -1638.16   -146.061 0.00521178
1.6282e-06  -1632.64 -154.292 0.328996
1.62789e-06  -1634.63 -149.197 -0.53235
1.62775e-06   -1632.94  -139.558 0.0386374
1.62757e-06  -1626.98  -143.34 0.450132
1.62758e-06  -1626.63 -136.553 0.241272
1.62779e-06   -1619.51  -139.437 -0.870909
1.62711e-06  -1617.57 -154.407  0.62117
1.62666e-06   -1608.65  -168.621 -0.483207
1.6271e-06  -1604.62 -191.586 0.287731
1.62813e-06   -1611.11  -189.837 -0.115299
1.62863e-06   -1598.26  -172.196 -0.431773
1.62805e-06  -1596.85 -170.076 0.635497
1.6276e-06   -1588.75  -164.199 -0.253569
1.62807e-06     -1594 -150.049  0.27265
1.62818e-06  -1594.13 -145.062 0.229246
1.62793e-06    -1580.4  -138.097 -0.463115
1.62759e-06    -1578.2  -126.155 -0.252556
1.6281e-06  -1582.65 -111.629 0.331597
1.62843e-06   -1587.13  -120.122 0.0513638
1.62835e-06  -1576.65 -105.172 0.178042
1.62857e-06   -1579.13  -88.3415 -0.367599
1.62865e-06  -1572.5 -71.021 0.50879
1.62941e-06   -1577.56  -56.7914 -0.151179
1.62907e-06   -1573.26  -38.0775 -0.289869
1.62846e-06  -1562.58 -25.7364 0.321186
1.62745e-06  -1559.78 -31.2954 0.116509
1.6274e-06    -1561.71   -63.0992 -0.0929097
1.62729e-06  -1555.56  -82.374 0.599224
1.62805e-06    -1548.27   -73.6774 -0.0522757
1.62819e-06  -1537.96 -70.0716 0.253848
1.62856e-06  -1539.41 -70.3524  0.16168
1.62878e-06  -1544.15 -69.5488 0.406128
1.62842e-06  -1532.26 -68.0499 0.106953
1.62852e-06   -1519.24  -75.7395 -0.160106
1.62824e-06  -1514.42 -69.3181 0.136736
1.62787e-06   -1519.1 -69.9072 0.663501
1.62773e-06  -1510.74 -66.4148 -0.11608
1.62867e-06  -1502.29 -76.6259 0.590635
1.62826e-06   -1493.25   -71.391 -0.284545
1.62774e-06  -1492.99 -66.5683 0.231604
1.6278e-06   -1488.56  -58.6532 0.0240537
1.62779e-06  -1474.54 -62.8495 0.406053
1.62814e-06  -1474.46  -61.877 0.299117
1.62772e-06  -1474.38 -55.9472 -0.20529
1.62709e-06  -1450.67 -59.5021 0.184657
1.62778e-06  -1438.35 -89.3616 0.768579
1.62789e-06   -1434.11  -108.479 -0.230771
1.62887e-06  -1432.76 -121.921 0.284938
1.62931e-06   -1430.75  -130.812 -0.546406
1.62952e-06  -1419.58 -138.466 0.604768
1.62911e-06  -1394.38 -118.384 0.577136
1.629e-06    -1381.3  -115.025 -0.576979
1.62936e-06  -1372.83 -119.253 0.716403
1.62916e-06  -1367.78 -117.745 0.878703
1.63011e-06  -1362.75 -113.794 0.335162
1.62915e-06    -1349.48   -111.274 -0.0112607
1.6295e-06  -1341.34 -108.039  -0.1447
1.62954e-06   -1331.96  -98.8885 -0.146769
1.62969e-06  -1322.48 -97.7216 0.636122
1.6292e-06   -1310.53  -89.2318 -0.208284
1.62936e-06  -1300.66 -91.0368 0.803937
1.62906e-06   -1285.8 -78.3912 0.227409
1.62913e-06   -1280.83  -88.5756 -0.396068
1.62853e-06  -1273.19 -90.3645 0.848663
1.62818e-06   -1258.73  -131.919 -0.626479
1.62819e-06  -1251.86 -154.353  1.18541
1.62881e-06   -1229.56  -156.053 -0.402665
1.62864e-06   -1216.79  -149.159 -0.228369
1.62851e-06  -1202.33 -146.208 0.511747
1.62814e-06  -1195.03 -147.947 0.219676
1.62861e-06   -1183.82   -145.02 -0.397847
1.62847e-06  -1173.29 -151.118 0.793794
1.62858e-06   -1166.67  -147.643 -0.381275
1.62841e-06  -1149.66 -147.838 0.440186
1.62841e-06  -1131.15 -144.585 0.306689
1.62826e-06  -1122.68 -144.498 0.206238
1.62835e-06     -1116.02     -141.46 9.92701e-05
1.62841e-06   -1107.65  -137.573 -0.621277
1.62869e-06  -1103.74 -141.738  1.08976
1.62833e-06     -1086.5   -142.158 0.00136745
1.62818e-06  -1087.45 -138.374  0.13189
1.62771e-06  -1073.17 -131.035 0.497367
1.62745e-06   -1068.53  -127.614 -0.177425
1.62739e-06   -1044.61  -151.038 -0.151061
1.62744e-06   -1026.21  -152.991 -0.312164
1.6274e-06    -1018.83   -154.794 0.00878999
1.62764e-06   -1003.04  -157.857 -0.205303
1.62684e-06   -995.874   -152.87 -0.320969
1.62689e-06  -974.044 -150.158 0.167235
1.62745e-06    -968.221   -151.315 -0.0933877
1.62704e-06    -958.59  -146.604 0.0723804
1.62747e-06  -945.458 -155.804 -0.23828
1.62737e-06   -941.014  -149.799 0.0417944
1.62811e-06  -933.353 -149.955 0.454528
1.62784e-06   -918.756  -149.562 -0.488492
1.62788e-06   -909.153  -143.759 0.0765983
1.62749e-06  -881.812  -146.63 0.199789
1.62754e-06   -864.823  -141.815 -0.769926
1.62734e-06     -839.767    -144.895 -0.00305741
1.62735e-06   -832.267  -144.001 -0.155226
1.62722e-06   -821.512  -142.517 0.0267166
1.62779e-06   -806.94 -146.854 0.221289
1.6279e-06   -788.531  -147.674 -0.188647
1.62744e-06   -775.696  -161.369 -0.567055
1.62751e-06   -762.96 -146.505 0.349532
1.6273e-06   -744.675  -147.629 -0.189215
1.62696e-06  -731.164 -156.809 0.105764
1.62713e-06   -704.763  -151.835 -0.179567
1.62714e-06  -696.898 -156.474 0.131042
1.62697e-06  -673.722 -157.004 0.317977
1.62679e-06   -663.157  -153.768 -0.300163
1.62657e-06  -657.732 -150.511 0.316299
1.6269e-06  -631.096 -149.542 0.168345
1.62646e-06   -617.687  -141.841 -0.428545
1.62636e-06   -611.109  -141.948 -0.228376
1.62666e-06  -585.383 -125.432 0.175458
1.62638e-06     -567.371    -131.841 -0.00816769
1.62649e-06  -549.364 -129.045 0.209752
1.62618e-06     -525.57   -140.673 -0.0947414
1.62641e-06   -502.827  -150.392 0.0209571
1.62691e-06   -492.384  -153.056 -0.294714
1.62688e-06  -458.365 -159.592 0.285657
1.62695e-06   -451.166  -154.206 -0.878126
1.62652e-06  -435.846 -146.206  1.46212
1.62601e-06   -411.474  -158.123 0.0311477
1.62663e-06   -388.251  -155.984 -0.453945
1.62706e-06  -380.906 -155.291  0.52286
1.62653e-06    -359.252   -143.504 -0.0296503
1.62631e-06   -339.638  -146.583 -0.143685
1.62591e-06   -316.759  -149.119 -0.615006
1.62651e-06  -290.999  -150.22 0.665261
1.62686e-06   -272.748  -149.638 -0.119231
1.62744e-06   -249.276  -149.144 -0.368262
1.62698e-06  -227.455 -135.153  0.15736
1.62685e-06   -212.546  -142.134 -0.350161
1.62754e-06  -195.307 -126.408 0.262655
1.62769e-06    -155.677   -121.669 -0.0685731
